"Author","Year","Accession","Replicate","Quantitation","Species","File"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_63.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_64.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_65.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_66.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_67.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_68.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_69.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_70.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_71.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_72.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_73.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_74.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_75.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_76.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_77.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_78.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_79.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_80.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_81.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_82.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_83.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_84.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_85.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_86.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_87.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_88.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_89.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_90.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_91.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_92.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_93.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_94.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_95.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_96.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_97.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_98.raw"
"Pourhaghighi",2020,"PXD011304","HIEX110","Intensity","Mus musculus","Brain_HIEX_99.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_1.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_10.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_11.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_12.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_13.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_14.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_15.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_16.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_17.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_18.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_19.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_2.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_20.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_21.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_22.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_23.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_24.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_25.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_26.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_27.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_28.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_29.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_3.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_30.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_31 (2).raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_31.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_32 (2).raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_32.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_33.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_34.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_35.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_36.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_37.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_38.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_39.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_4.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_40.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_41.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_42.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_43.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_44.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_45.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_46.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_47.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_48.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_49.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_5.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_50.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_51.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_52.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_53.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_54.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_55.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_56.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_57.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_58.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_59.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_6.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_60.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_7.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_8.raw"
"Pourhaghighi",2020,"PXD011304","Cyto60","Intensity","Mus musculus","MouseBrain_Cyt_IEX_9.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_1.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_10.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_11.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_12.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_13.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_14.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_15.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_16.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_17.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_18.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_19.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_2.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_20.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_21.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_22.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_23.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_24.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_25.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_26.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_27.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_28.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_29.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_3.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_30.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_31.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_32.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_33.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_34.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_35.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_36.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_37.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_38.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_39.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_4.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_40.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_41.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_42.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_43.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_44.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_45.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_46.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_47.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_48.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_49.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_5.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_50.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_51.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_52.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_53.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_54.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_55.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_56.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_57.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_58.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_59.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_6.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_60.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_61.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_62.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_63.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_64.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_65.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_66.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_67.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_68.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_69.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_7.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_70.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_71.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_72.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_73.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_74.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_75.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_76.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_77.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_78.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_79.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_8.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_80.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_81.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_82.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_83.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_84.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_85.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_86.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_87.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_88.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_89.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_9.raw"
"Pourhaghighi",2020,"PXD011304","IEX90","Intensity","Mus musculus","MouseBrain_IEX_90.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F1.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F10.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F11.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F12.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F13.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F14.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F15.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F16.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F17.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F18.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F19.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F2.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F20.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F21.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F22.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F23.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F24.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F25.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F26.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F27.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F28.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F29.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F3.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F30.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F31.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F32.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F33.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F34.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F35.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F36.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F37.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F38.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F39.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F4.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F40.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F41.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F42.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F43.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F44.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F45.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F46.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F5.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F6.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F7.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F8.raw"
"Pourhaghighi",2020,"PXD011304","2d_IEF2","Intensity","Mus musculus","MouseBrain_IEX160315R03_F9.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F1.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F10.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F11.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F12.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F13.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F14.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F15.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F16.raw"
"Pourhaghighi",2020,"PXD011304","2D_IEF1","Intensity","Mus musculus","MouseBrain_IEX160315R05_F17.raw"
